time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42
2.5, 0.99374, 1.87329, 0.982733, 4.43204, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 0, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 1.56519e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.5265e-09, -6.33935e-13, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.04122e-08, 0, 0, 0, 0, 0.2
2.55, 0.99374, 1.87329, 0.982733, 4.43204, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 0, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 1.59927e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.5265e-09, -4.94662e-13, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.05292e-08, 0, 0, 0, 0, 0.2
2.59999, 0.99374, 1.87329, 0.982733, 4.43204, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 0, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 1.64863e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.5265e-09, -3.85927e-13, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.07693e-08, 0, 0, 0, 0, 0.2
2.64999, 0.99374, 1.87329, 0.982733, 4.43204, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 0, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 1.71173e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.5265e-09, -3.01051e-13, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.11253e-08, 0, 0, 0, 0, 0.2
2.69999, 0.99374, 1.87329, 0.982733, 4.43204, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 0, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 1.78678e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.5265e-09, -2.34811e-13, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.15865e-08, 0, 0, 0, 0, 0.2
2.74998, 0.99374, 1.87329, 0.982733, 4.43204, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 0, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 1.87186e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.5265e-09, -1.83124e-13, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.21393e-08, 0, 0, 0, 0, 0.2
2.79998, 0.99374, 1.87329, 0.982733, 4.43204, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 0, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 1.9649e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.5265e-09, -1.42798e-13, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.27674e-08, 0, 0, 0, 0, 0.2
2.84998, 0.99374, 1.87329, 0.982733, 4.43204, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 0, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.06378e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.5265e-09, -1.11341e-13, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.34525e-08, 0, 0, 0, 0, 0.2
2.89997, 0.99374, 1.87329, 0.982733, 4.43204, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 0, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.16631e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.5265e-09, -8.68059e-14, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.41744e-08, 0, 0, 0, 0, 0.2
2.94997, 0.99374, 1.87329, 0.982733, 4.43204, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 0, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.27036e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.5265e-09, -6.76714e-14, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.49122e-08, 0, 0, 0, 0, 0.2
2.99996, 0.99374, 1.87329, 0.982733, 4.43204, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 0, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.3738e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.5265e-09, -5.27505e-14, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.56443e-08, 0, 0, 0, 0, 0.2
3.00096, 0.99374, 1.87329, 0.982733, 4.43204, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 0, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.37585e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.5265e-09, -5.24883e-14, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.56588e-08, 0, 0, 0, 0, 0.2
3.00096, 0.99374, 1.87329, 0.982733, 4.43204, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 0, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.37585e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.5265e-09, -5.24883e-14, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.56588e-08, 0, 0, 0, 0, 0.2
3.05096, 0.99374, 1.87329, 0.982733, 4.43204, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 0, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.47663e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.5265e-09, -4.09121e-14, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.63633e-08, 0, 0, 0, 0, 0.2
3.10096, 0.99374, 1.87329, 0.982733, 4.43204, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 0, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.57288e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.5265e-09, -3.18869e-14, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.70201e-08, 0, 0, 0, 0, 0.2
3.15095, 0.99374, 1.87329, 0.982733, 4.43204, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 4.94082e-09, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.66291e-08, -3.04168e-08, 1.03187, 0, 0, -2.48511e-14, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.76103e-08, 0, 0, 0, 0, 0.2
3.20095, 0.99374, 1.87329, 0.982733, 4.43206, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 2.19555e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.74518e-08, -3.04168e-08, 1.03187, 0, 0, -1.93667e-14, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.81169e-08, 0, 0, 0, 0, 0.2
3.25095, 0.99374, 1.87329, 0.982733, 4.43208, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 2.26617e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.81837e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.52655e-09, -1.50918e-14, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.85253e-08, 0, 0, 0, 0, 0.2
3.30094, 0.99374, 1.87329, 0.982733, 4.4321, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 2.26623e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.88142e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.52657e-09, -1.176e-14, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.8824e-08, 0, 0, 0, 0, 0.2
3.35094, 0.99374, 1.87329, 0.982733, 4.43212, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 2.24554e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.93347e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.52659e-09, -9.16336e-15, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.90044e-08, 0, 0, 0, 0, 0.2
3.40094, 0.99374, 1.87329, 0.982733, 4.43214, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 2.0103e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.97393e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.52661e-09, -7.13976e-15, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.90617e-08, 0, 0, 0, 0, 0.2
3.45093, 0.99374, 1.87329, 0.982733, 4.43216, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 2.2703e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 3.00247e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.52663e-09, -5.56284e-15, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.89945e-08, 0, 0, 0, 0, 0.2
3.50093, 0.99374, 1.87329, 0.982733, 4.43219, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 2.26866e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 3.01899e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.52666e-09, -4.33406e-15, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.8805e-08, 0, 0, 0, 0, 0.2
3.55093, 0.99374, 1.87329, 0.982733, 4.43221, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 2.86066e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 3.02364e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.52668e-09, -3.3766e-15, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.84989e-08, 0, 0, 0, 0, 0.2
3.60092, 0.99374, 1.87329, 0.982733, 4.43223, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 2.36587e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 3.01679e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.5267e-09, -2.63058e-15, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.80856e-08, 0, 0, 0, 0, 0.2
3.65092, 0.99374, 1.87329, 0.982733, 4.43225, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 2.36391e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.99903e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.52672e-09, -2.04933e-15, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.75771e-08, 0, 0, 0, 0, 0.2
3.70091, 0.99374, 1.87329, 0.982733, 4.43227, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 2.39819e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.97115e-08, -3.04168e-08, 1.03187, -5.84003e-08, -4.52674e-09, -1.59647e-15, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.69886e-08, 0, 0, 0, 0, 0.2
3.75091, 0.99374, 1.87329, 0.982733, 4.43229, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 2.28267e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.93409e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.52676e-09, -1.24366e-15, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.63373e-08, 0, 0, 0, 0, 0.2
3.80091, 0.99374, 1.87329, 0.982733, 4.43231, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 2.3661e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.88894e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.52679e-09, -9.68797e-16, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.56421e-08, 0, 0, 0, 0, 0.2
3.8509, 0.99374, 1.87329, 0.982733, 4.43233, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 2.36613e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.83692e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.52681e-09, -7.54668e-16, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.49236e-08, 0, 0, 0, 0, 0.2
3.9009, 0.99374, 1.87329, 0.982733, 4.43236, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 2.3727e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.77931e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.52683e-09, -5.87856e-16, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.42025e-08, 0, 0, 0, 0, 0.2
3.9509, 0.99374, 1.87329, 0.982733, 4.43238, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 3.10704e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.71749e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.52685e-09, -4.57909e-16, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.34997e-08, 0, 0, 0, 0, 0.2
4.00089, 0.99374, 1.87329, 0.982733, 4.4324, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 2.3647e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.65284e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.52687e-09, -3.56681e-16, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.28358e-08, 0, 0, 0, 0, 0.2
4.00089, 0.99374, 1.87329, 0.982733, 4.4324, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 2.3647e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.65284e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.52687e-09, -3.56681e-16, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.28358e-08, 0, 0, 0, 0, 0.2
4.05089, 0.99374, 1.87329, 0.982733, 4.43242, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 1.8232e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.58674e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.52689e-09, -2.77828e-16, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.22298e-08, 0, 0, 0, 0, 0.2
4.10089, 0.99374, 1.87329, 0.982733, 4.43244, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 1.47774e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.52057e-08, -3.04168e-08, 1.03187, 0, 0, -2.16405e-16, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.16992e-08, 0, 0, 0, 0, 0.2
4.15088, 0.99374, 1.87329, 0.982733, 4.43246, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 2.20782e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.45563e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.52694e-09, -1.68559e-16, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.12593e-08, 0, 0, 0, 0, 0.2
4.20088, 0.99374, 1.87329, 0.982733, 4.43248, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 2.33134e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.39317e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.52696e-09, -1.3129e-16, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.09226e-08, 0, 0, 0, 0, 0.2
4.25087, 0.99374, 1.87329, 0.982733, 4.4325, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 1.83725e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.33432e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.52698e-09, -1.02261e-16, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.06987e-08, 0, 0, 0, 0, 0.2
4.30087, 0.99374, 1.87329, 0.982733, 4.43253, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 1.99352e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.2801e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.527e-09, -7.96492e-17, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.05937e-08, 0, 0, 0, 0, 0.2
4.35087, 0.99374, 1.87329, 0.982733, 4.43255, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 1.83646e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.23142e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.52702e-09, -6.20369e-17, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.06106e-08, 0, 0, 0, 0, 0.2
4.40086, 0.99374, 1.87329, 0.982733, 4.43257, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 1.8291e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.18902e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.52705e-09, -4.83187e-17, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.07484e-08, 0, 0, 0, 0, 0.2
4.45086, 0.99374, 1.87329, 0.982733, 4.43259, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 1.66118e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.15351e-08, -3.04168e-08, 1.03187, 0, 0, -3.76338e-17, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.10029e-08, 0, 0, 0, 0, 0.2
4.50086, 0.99374, 1.87329, 0.982733, 4.43261, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 1.83726e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.1253e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.52709e-09, -2.93115e-17, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.13664e-08, 0, 0, 0, 0, 0.2
4.55085, 0.99374, 1.87329, 0.982733, 4.43263, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 1.83726e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.1047e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.52711e-09, -2.28294e-17, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.18282e-08, 0, 0, 0, 0, 0.2
4.60085, 0.99374, 1.87329, 0.982733, 4.43265, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 1.83743e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.09181e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.52713e-09, -1.77807e-17, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.23746e-08, 0, 0, 0, 0, 0.2
4.65085, 0.99374, 1.87329, 0.982733, 4.43268, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 1.83877e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.08658e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.52715e-09, -1.38485e-17, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.29895e-08, 0, 0, 0, 0, 0.2
4.70084, 0.99374, 1.87329, 0.982733, 4.4327, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 2.33093e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.08885e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.52718e-09, -1.07858e-17, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.36549e-08, 0, 0, 0, 0, 0.2
4.75084, 0.99374, 1.87329, 0.982733, 4.43272, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 1.83293e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.09826e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.5272e-09, -8.40043e-18, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.43514e-08, 0, 0, 0, 0, 0.2
4.80083, 0.99374, 1.87329, 0.982733, 4.43274, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 1.73188e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.11437e-08, -3.04168e-08, 1.03187, 0, 0, -6.54257e-18, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.50587e-08, 0, 0, 0, 0, 0.2
4.85083, 0.99374, 1.87329, 0.982733, 4.43276, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 1.83747e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.13661e-08, -3.04168e-08, 1.03187, 0, 0, -5.09558e-18, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.57562e-08, 0, 0, 0, 0, 0.2
4.90083, 0.99374, 1.87329, 0.982733, 4.43278, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 1.90321e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.16429e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.52726e-09, -3.96861e-18, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.64236e-08, 0, 0, 0, 0, 0.2
4.95082, 0.99374, 1.87329, 0.982733, 4.4328, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 1.83726e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.19668e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.52729e-09, -3.09087e-18, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.70417e-08, 0, 0, 0, 0, 0.2
5.00082, 0.99374, 1.87329, 0.982733, 4.43283, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 1.84218e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.23296e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.52731e-09, -2.40726e-18, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.75927e-08, 0, 0, 0, 0, 0.2
5.00082, 0.99374, 1.87329, 0.982733, 4.43283, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 1.84218e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.23296e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.52731e-09, -2.40726e-18, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.75927e-08, 0, 0, 0, 0, 0.2
5.05082, 0.99374, 1.87329, 0.982733, 4.43285, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 1.83687e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.27226e-08, -3.04168e-08, 1.03187, -5.84002e-08, -4.52733e-09, -1.87483e-18, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.80606e-08, 0, 0, 0, 0, 0.2
5.10081, 0.99374, 1.87329, 0.982733, 4.43287, 0.967676, 6.39477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 1.56285e-08, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.3137e-08, -3.04168e-08, 1.03187, 0, 0, -1.46017e-18, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.84321e-08, 0, 0, 0, 0, 0.2
